data,bairro,qtd_casos,regiao
2020-07-18,Jardim Europa,64,Sudoeste
2020-07-18,Jardim Europa,64,Sudoeste
2020-07-18,Jardim Europa,64,Sudoeste
2020-07-19,Jardim Europa,64,Sudoeste
2020-07-19,Jardim Europa,64,Sudoeste
2020-07-19,Jardim Europa,64,Sudoeste
2020-07-20,Jardim Europa,65,Sudoeste
2020-07-20,Jardim Europa,65,Sudoeste
2020-07-20,Jardim Europa,65,Sudoeste
2020-07-21,Jardim Europa,65,Sudoeste
2020-07-21,Jardim Europa,65,Sudoeste
2020-07-21,Jardim Europa,65,Sudoeste
2020-07-22,Jardim Europa,69,Sudoeste
2020-07-22,Jardim Europa,69,Sudoeste
2020-07-22,Jardim Europa,69,Sudoeste
2020-07-23,Jardim Europa,69,Sudoeste
2020-07-23,Jardim Europa,69,Sudoeste
2020-07-23,Jardim Europa,69,Sudoeste
2020-07-24,Jardim Europa,69,Sudoeste
2020-07-24,Jardim Europa,69,Sudoeste
2020-07-24,Jardim Europa,69,Sudoeste
2020-07-25,Jardim Europa,69,Sudoeste
2020-07-25,Jardim Europa,69,Sudoeste
2020-07-25,Jardim Europa,69,Sudoeste
2020-07-27,Jardim Europa,69,Sudoeste
2020-07-27,Jardim Europa,69,Sudoeste
2020-07-27,Jardim Europa,69,Sudoeste
2020-07-28,Jardim Europa,69,Sudoeste
2020-07-28,Jardim Europa,69,Sudoeste
2020-07-28,Jardim Europa,69,Sudoeste
2020-07-29,Jardim Europa,69,Sudoeste
2020-07-29,Jardim Europa,69,Sudoeste
2020-07-29,Jardim Europa,69,Sudoeste
2020-07-30,Jardim Europa,69,Sudoeste
2020-07-30,Jardim Europa,69,Sudoeste
2020-07-30,Jardim Europa,69,Sudoeste
2020-07-31,Jardim Europa,107,Sudoeste
2020-07-31,Jardim Europa,107,Sudoeste
2020-07-31,Jardim Europa,107,Sudoeste
2020-07-01,Jardim Europa,44,Sudoeste
2020-07-01,Jardim Europa,44,Sudoeste
2020-07-01,Jardim Europa,44,Sudoeste
2020-07-02,Jardim Europa,46,Sudoeste
2020-07-02,Jardim Europa,46,Sudoeste
2020-07-02,Jardim Europa,46,Sudoeste
2020-07-03,Jardim Europa,46,Sudoeste
2020-07-03,Jardim Europa,46,Sudoeste
2020-07-03,Jardim Europa,46,Sudoeste
2020-07-04,Jardim Europa,46,Sudoeste
2020-07-04,Jardim Europa,46,Sudoeste
2020-07-04,Jardim Europa,46,Sudoeste
2020-07-06,Jardim Europa,46,Sudoeste
2020-07-06,Jardim Europa,46,Sudoeste
2020-07-06,Jardim Europa,46,Sudoeste
2020-07-07,Jardim Europa,46,Sudoeste
2020-07-07,Jardim Europa,46,Sudoeste
2020-07-07,Jardim Europa,46,Sudoeste
2020-07-08,Jardim Europa,46,Sudoeste
2020-07-08,Jardim Europa,46,Sudoeste
2020-07-08,Jardim Europa,46,Sudoeste
2020-07-09,Jardim Europa,46,Sudoeste
2020-07-09,Jardim Europa,46,Sudoeste
2020-07-09,Jardim Europa,46,Sudoeste
2020-07-10,Jardim Europa,46,Sudoeste
2020-07-10,Jardim Europa,46,Sudoeste
2020-07-10,Jardim Europa,46,Sudoeste
2020-08-25,Jardim Europa,197,Sudoeste
2020-08-25,Jardim Europa,197,Sudoeste
2020-08-25,Jardim Europa,197,Sudoeste
2020-08-26,Jardim Europa,197,Sudoeste
2020-08-26,Jardim Europa,197,Sudoeste
2020-08-26,Jardim Europa,197,Sudoeste
2020-08-27,Jardim Europa,197,Sudoeste
2020-08-27,Jardim Europa,197,Sudoeste
2020-08-27,Jardim Europa,197,Sudoeste
2020-08-28,Jardim Europa,197,Sudoeste
2020-08-28,Jardim Europa,197,Sudoeste
2020-08-28,Jardim Europa,197,Sudoeste
2020-08-31,Jardim Europa,220,Sudoeste
2020-08-31,Jardim Europa,220,Sudoeste
2020-08-31,Jardim Europa,220,Sudoeste
2020-08-01,Jardim Europa,107,Sudoeste
2020-08-01,Jardim Europa,107,Sudoeste
2020-08-01,Jardim Europa,107,Sudoeste
2020-08-02,Jardim Europa,107,Sudoeste
2020-08-02,Jardim Europa,107,Sudoeste
2020-08-02,Jardim Europa,107,Sudoeste
2020-08-03,Jardim Europa,107,Sudoeste
2020-08-03,Jardim Europa,107,Sudoeste
2020-08-03,Jardim Europa,107,Sudoeste
2020-08-04,Jardim Europa,126,Sudoeste
2020-08-04,Jardim Europa,126,Sudoeste
2020-08-04,Jardim Europa,126,Sudoeste
2020-08-05,Jardim Europa,126,Sudoeste
2020-08-05,Jardim Europa,126,Sudoeste
2020-08-05,Jardim Europa,126,Sudoeste
2020-08-06,Jardim Europa,126,Sudoeste
2020-08-06,Jardim Europa,126,Sudoeste
2020-08-06,Jardim Europa,126,Sudoeste
2020-08-07,Jardim Europa,126,Sudoeste
2020-08-07,Jardim Europa,126,Sudoeste
2020-08-07,Jardim Europa,126,Sudoeste
2020-08-08,Jardim Europa,156,Sudoeste
2020-08-08,Jardim Europa,156,Sudoeste
2020-08-08,Jardim Europa,156,Sudoeste
2020-08-09,Jardim Europa,156,Sudoeste
2020-08-09,Jardim Europa,156,Sudoeste
2020-08-09,Jardim Europa,156,Sudoeste
2020-08-10,Jardim Europa,156,Sudoeste
2020-08-10,Jardim Europa,156,Sudoeste
2020-08-10,Jardim Europa,156,Sudoeste
2020-08-11,Jardim Europa,156,Sudoeste
2020-08-11,Jardim Europa,156,Sudoeste
2020-08-11,Jardim Europa,156,Sudoeste
2020-08-12,Jardim Europa,169,Sudoeste
2020-08-12,Jardim Europa,169,Sudoeste
2020-08-12,Jardim Europa,169,Sudoeste
2020-08-13,Jardim Europa,169,Sudoeste
2020-08-13,Jardim Europa,169,Sudoeste
2020-08-13,Jardim Europa,169,Sudoeste
2020-08-14,Jardim Europa,169,Sudoeste
2020-08-14,Jardim Europa,169,Sudoeste
2020-08-14,Jardim Europa,169,Sudoeste
2020-08-17,Jardim Europa,181,Sudoeste
2020-08-17,Jardim Europa,181,Sudoeste
2020-08-17,Jardim Europa,181,Sudoeste
2020-08-18,Jardim Europa,181,Sudoeste
2020-08-18,Jardim Europa,181,Sudoeste
2020-08-18,Jardim Europa,181,Sudoeste
2020-08-19,Jardim Europa,181,Sudoeste
2020-08-19,Jardim Europa,181,Sudoeste
2020-08-19,Jardim Europa,181,Sudoeste
2020-08-20,Jardim Europa,197,Sudoeste
2020-08-20,Jardim Europa,197,Sudoeste
2020-08-20,Jardim Europa,197,Sudoeste
2020-08-21,Jardim Europa,197,Sudoeste
2020-08-21,Jardim Europa,197,Sudoeste
2020-08-21,Jardim Europa,197,Sudoeste
2020-08-22,Jardim Europa,197,Sudoeste
2020-08-22,Jardim Europa,197,Sudoeste
2020-08-22,Jardim Europa,197,Sudoeste
2020-08-23,Jardim Europa,197,Sudoeste
2020-08-23,Jardim Europa,197,Sudoeste
2020-08-23,Jardim Europa,197,Sudoeste
2020-08-24,Jardim Europa,197,Sudoeste
2020-08-24,Jardim Europa,197,Sudoeste
2020-08-24,Jardim Europa,197,Sudoeste
2020-09-01,Jardim Europa,227,Sudoeste
2020-09-01,Jardim Europa,227,Sudoeste
2020-09-01,Jardim Europa,227,Sudoeste
2020-09-02,Jardim Europa,227,Sudoeste
2020-09-02,Jardim Europa,227,Sudoeste
2020-09-02,Jardim Europa,227,Sudoeste
2020-09-03,Jardim Europa,227,Sudoeste
2020-09-03,Jardim Europa,227,Sudoeste
2020-09-03,Jardim Europa,227,Sudoeste
2020-09-04,Jardim Europa,231,Sudoeste
2020-09-04,Jardim Europa,231,Sudoeste
2020-09-04,Jardim Europa,231,Sudoeste
2020-09-05,Jardim Europa,231,Sudoeste
2020-09-05,Jardim Europa,231,Sudoeste
2020-09-05,Jardim Europa,231,Sudoeste
2020-09-06,Jardim Europa,250,Sudoeste
2020-09-06,Jardim Europa,250,Sudoeste
2020-09-06,Jardim Europa,250,Sudoeste
2020-09-07,Jardim Europa,250,Sudoeste
2020-09-07,Jardim Europa,250,Sudoeste
2020-09-07,Jardim Europa,250,Sudoeste
2020-09-08,Jardim Europa,250,Sudoeste
2020-09-08,Jardim Europa,250,Sudoeste
2020-09-08,Jardim Europa,250,Sudoeste
2020-09-09,Jardim Europa,250,Sudoeste
2020-09-09,Jardim Europa,250,Sudoeste
2020-09-09,Jardim Europa,250,Sudoeste
2020-09-10,Jardim Europa,250,Sudoeste
2020-09-10,Jardim Europa,250,Sudoeste
2020-09-10,Jardim Europa,250,Sudoeste
2020-09-11,Jardim Europa,250,Sudoeste
2020-09-11,Jardim Europa,250,Sudoeste
2020-09-11,Jardim Europa,250,Sudoeste
2020-09-14,Jardim Europa,286,Sudoeste
2020-09-14,Jardim Europa,286,Sudoeste
2020-09-14,Jardim Europa,286,Sudoeste
2020-09-15,Jardim Europa,286,Sudoeste
2020-09-15,Jardim Europa,286,Sudoeste
2020-09-15,Jardim Europa,286,Sudoeste
2020-09-16,Jardim Europa,318,Sudoeste
2020-09-16,Jardim Europa,318,Sudoeste
2020-09-16,Jardim Europa,318,Sudoeste
2020-09-17,Jardim Europa,318,Sudoeste
2020-09-17,Jardim Europa,318,Sudoeste
2020-09-17,Jardim Europa,318,Sudoeste
2020-06-10,Setor Campinas,21,Centro Oeste
2020-06-11,Setor Campinas,21,Centro Oeste
2020-06-12,Setor Campinas,21,Centro Oeste
2020-06-13,Setor Campinas,24,Centro Oeste
2020-06-15,Setor Campinas,25,Centro Oeste
2020-06-16,Setor Campinas,26,Centro Oeste
2020-06-17,Setor Campinas,26,Centro Oeste
2020-06-18,Setor Campinas,26,Centro Oeste
2020-06-19,Setor Campinas,26,Centro Oeste
2020-06-20,Setor Campinas,26,Centro Oeste
2020-06-21,Setor Campinas,40,Centro Oeste
2020-06-22,Setor Campinas,40,Centro Oeste
2020-06-23,Setor Campinas,41,Centro Oeste
2020-06-24,Setor Campinas,44,Centro Oeste
2020-06-25,Setor Campinas,44,Centro Oeste
2020-06-26,Setor Campinas,46,Centro Oeste
2020-06-28,Setor Campinas,46,Centro Oeste
2020-06-29,Setor Campinas,50,Centro Oeste
2020-06-30,Setor Campinas,50,Centro Oeste
2020-07-13,Setor Campinas,54,Centro Oeste
2020-07-14,Setor Campinas,54,Centro Oeste
2020-07-15,Setor Campinas,54,Centro Oeste
2020-07-16,Setor Campinas,88,Centro Oeste
2020-07-17,Setor Campinas,88,Centro Oeste
2020-07-18,Setor Campinas,88,Centro Oeste
2020-07-19,Setor Campinas,88,Centro Oeste
2020-07-20,Setor Campinas,91,Centro Oeste
2020-07-21,Setor Campinas,91,Centro Oeste
2020-07-22,Setor Campinas,91,Centro Oeste
2020-07-23,Setor Campinas,91,Centro Oeste
2020-07-24,Setor Campinas,91,Centro Oeste
2020-07-25,Setor Campinas,91,Centro Oeste
2020-07-27,Setor Campinas,91,Centro Oeste
2020-07-28,Setor Campinas,91,Centro Oeste
2020-07-29,Setor Campinas,91,Centro Oeste
2020-07-30,Setor Campinas,91,Centro Oeste
2020-07-31,Setor Campinas,133,Centro Oeste
2020-07-01,Setor Campinas,50,Centro Oeste
2020-07-02,Setor Campinas,54,Centro Oeste
2020-07-03,Setor Campinas,54,Centro Oeste
2020-07-04,Setor Campinas,54,Centro Oeste
2020-07-06,Setor Campinas,54,Centro Oeste
2020-07-07,Setor Campinas,54,Centro Oeste
2020-07-08,Setor Campinas,54,Centro Oeste
2020-07-09,Setor Campinas,54,Centro Oeste
2020-07-10,Setor Campinas,54,Centro Oeste
2020-08-25,Setor Campinas,232,Centro Oeste
2020-08-26,Setor Campinas,232,Centro Oeste
2020-08-27,Setor Campinas,232,Centro Oeste
2020-08-28,Setor Campinas,232,Centro Oeste
2020-08-31,Setor Campinas,268,Centro Oeste
2020-08-01,Setor Campinas,133,Centro Oeste
2020-08-02,Setor Campinas,133,Centro Oeste
2020-08-03,Setor Campinas,133,Centro Oeste
2020-08-04,Setor Campinas,151,Centro Oeste
2020-08-05,Setor Campinas,151,Centro Oeste
2020-08-06,Setor Campinas,151,Centro Oeste
2020-08-07,Setor Campinas,151,Centro Oeste
2020-08-08,Setor Campinas,177,Centro Oeste
2020-08-09,Setor Campinas,177,Centro Oeste
2020-08-10,Setor Campinas,177,Centro Oeste
2020-08-11,Setor Campinas,177,Centro Oeste
2020-08-12,Setor Campinas,200,Centro Oeste
2020-08-13,Setor Campinas,200,Centro Oeste
2020-08-14,Setor Campinas,200,Centro Oeste
2020-08-17,Setor Campinas,218,Centro Oeste
2020-08-18,Setor Campinas,218,Centro Oeste
2020-08-19,Setor Campinas,218,Centro Oeste
2020-08-20,Setor Campinas,232,Centro Oeste
2020-08-21,Setor Campinas,232,Centro Oeste
2020-08-22,Setor Campinas,232,Centro Oeste
2020-08-23,Setor Campinas,232,Centro Oeste
2020-08-24,Setor Campinas,232,Centro Oeste
2020-09-01,Setor Campinas,294,Centro Oeste
2020-09-02,Setor Campinas,294,Centro Oeste
2020-09-03,Setor Campinas,294,Centro Oeste
2020-09-04,Setor Campinas,299,Centro Oeste
2020-09-05,Setor Campinas,299,Centro Oeste
2020-09-06,Setor Campinas,318,Centro Oeste
2020-09-07,Setor Campinas,318,Centro Oeste
2020-09-08,Setor Campinas,318,Centro Oeste
2020-09-09,Setor Campinas,318,Centro Oeste
2020-09-10,Setor Campinas,318,Centro Oeste
2020-09-11,Setor Campinas,318,Centro Oeste
2020-09-14,Setor Campinas,349,Centro Oeste
2020-09-15,Setor Campinas,349,Centro Oeste
2020-09-16,Setor Campinas,383,Centro Oeste
2020-09-17,Setor Campinas,383,Centro Oeste
2020-06-11,Jardim Guanabara II,17,Norte
2020-06-12,Jardim Guanabara II,18,Norte
2020-06-13,Jardim Guanabara II,19,Norte
2020-06-15,Jardim Guanabara II,19,Norte
2020-06-16,Jardim Guanabara II,20,Norte
2020-06-17,Jardim Guanabara II,20,Norte
2020-06-18,Jardim Guanabara II,20,Norte
2020-06-19,Jardim Guanabara II,20,Norte
2020-06-20,Jardim Guanabara II,20,Norte
2020-06-21,Jardim Guanabara II,32,Norte
2020-06-22,Jardim Guanabara II,32,Norte
2020-06-23,Jardim Guanabara II,33,Norte
2020-06-24,Jardim Guanabara II,33,Norte
2020-06-25,Jardim Guanabara II,33,Norte
2020-06-26,Jardim Guanabara II,33,Norte
2020-06-28,Jardim Guanabara II,33,Norte
2020-06-29,Jardim Guanabara II,34,Norte
2020-06-30,Jardim Guanabara II,36,Norte
2020-07-13,Jardim Guanabara II,36,Norte
2020-07-14,Jardim Guanabara II,36,Norte
2020-07-15,Jardim Guanabara II,36,Norte
2020-07-16,Jardim Guanabara II,46,Norte
2020-07-17,Jardim Guanabara II,48,Norte
2020-07-18,Jardim Guanabara II,48,Norte
2020-07-19,Jardim Guanabara II,48,Norte
2020-07-20,Jardim Guanabara II,54,Norte
2020-07-21,Jardim Guanabara II,54,Norte
2020-07-22,Jardim Guanabara II,55,Norte
2020-07-23,Jardim Guanabara II,55,Norte
2020-07-24,Jardim Guanabara II,55,Norte
2020-07-25,Jardim Guanabara II,55,Norte
2020-07-27,Jardim Guanabara II,55,Norte
2020-07-28,Jardim Guanabara II,55,Norte
2020-07-29,Jardim Guanabara II,55,Norte
2020-07-30,Jardim Guanabara II,55,Norte
2020-07-31,Jardim Guanabara II,57,Norte
2020-07-01,Jardim Guanabara II,36,Norte
2020-07-02,Jardim Guanabara II,36,Norte
2020-07-03,Jardim Guanabara II,36,Norte
2020-07-04,Jardim Guanabara II,36,Norte
2020-07-06,Jardim Guanabara II,36,Norte
2020-07-07,Jardim Guanabara II,36,Norte
2020-07-08,Jardim Guanabara II,36,Norte
2020-07-09,Jardim Guanabara II,36,Norte
2020-07-10,Jardim Guanabara II,36,Norte
2020-08-25,Jardim Guanabara II,118,Norte
2020-08-26,Jardim Guanabara II,118,Norte
2020-08-27,Jardim Guanabara II,118,Norte
2020-08-28,Jardim Guanabara II,118,Norte
2020-08-31,Jardim Guanabara II,127,Norte
2020-08-01,Jardim Guanabara II,57,Norte
2020-08-02,Jardim Guanabara II,57,Norte
2020-08-03,Jardim Guanabara II,57,Norte
2020-08-04,Jardim Guanabara II,68,Norte
2020-08-05,Jardim Guanabara II,68,Norte
2020-08-06,Jardim Guanabara II,68,Norte
2020-08-07,Jardim Guanabara II,68,Norte
2020-08-08,Jardim Guanabara II,81,Norte
2020-08-09,Jardim Guanabara II,81,Norte
2020-08-10,Jardim Guanabara II,81,Norte
2020-08-11,Jardim Guanabara II,81,Norte
2020-08-12,Jardim Guanabara II,88,Norte
2020-08-13,Jardim Guanabara II,88,Norte
2020-08-14,Jardim Guanabara II,88,Norte
2020-08-17,Jardim Guanabara II,108,Norte
2020-08-18,Jardim Guanabara II,108,Norte
2020-08-19,Jardim Guanabara II,108,Norte
2020-08-20,Jardim Guanabara II,118,Norte
2020-08-21,Jardim Guanabara II,118,Norte
2020-08-22,Jardim Guanabara II,118,Norte
2020-08-23,Jardim Guanabara II,118,Norte
2020-08-24,Jardim Guanabara II,118,Norte
2020-09-01,Jardim Guanabara II,133,Norte
2020-09-02,Jardim Guanabara II,133,Norte
2020-09-03,Jardim Guanabara II,133,Norte
2020-09-04,Jardim Guanabara II,135,Norte
2020-09-05,Jardim Guanabara II,135,Norte
2020-09-06,Jardim Guanabara II,139,Norte
2020-09-07,Jardim Guanabara II,139,Norte
2020-09-08,Jardim Guanabara II,139,Norte
2020-09-09,Jardim Guanabara II,139,Norte
2020-09-10,Jardim Guanabara II,139,Norte
2020-09-11,Jardim Guanabara II,139,Norte
2020-09-14,Jardim Guanabara II,150,Norte
2020-09-15,Jardim Guanabara II,150,Norte
2020-09-16,Jardim Guanabara II,158,Norte
2020-09-17,Jardim Guanabara II,158,Norte
2020-06-11,Setor dos Funcionários,16,Centro Oeste
2020-06-12,Setor dos Funcionários,16,Centro Oeste
2020-06-13,Setor dos Funcionários,16,Centro Oeste
2020-06-15,Setor dos Funcionários,16,Centro Oeste
2020-06-16,Setor dos Funcionários,17,Centro Oeste
2020-06-17,Setor dos Funcionários,17,Centro Oeste
2020-06-18,Setor dos Funcionários,17,Centro Oeste
2020-06-19,Setor dos Funcionários,17,Centro Oeste
2020-06-20,Setor dos Funcionários,17,Centro Oeste
2020-06-21,Setor dos Funcionários,22,Centro Oeste
2020-06-22,Setor dos Funcionários,22,Centro Oeste
2020-06-23,Setor dos Funcionários,25,Centro Oeste
2020-06-24,Setor dos Funcionários,26,Centro Oeste
2020-06-25,Setor dos Funcionários,26,Centro Oeste
2020-06-26,Setor dos Funcionários,26,Centro Oeste
2020-06-28,Setor dos Funcionários,26,Centro Oeste
2020-06-29,Setor dos Funcionários,27,Centro Oeste
2020-06-30,Setor dos Funcionários,28,Centro Oeste
2020-07-13,Setor dos Funcionários,28,Centro Oeste
2020-07-14,Setor dos Funcionários,28,Centro Oeste
2020-07-15,Setor dos Funcionários,28,Centro Oeste
2020-07-16,Setor dos Funcionários,45,Centro Oeste
2020-07-17,Setor dos Funcionários,45,Centro Oeste
2020-07-18,Setor dos Funcionários,45,Centro Oeste
2020-07-19,Setor dos Funcionários,45,Centro Oeste
2020-07-20,Setor dos Funcionários,50,Centro Oeste
2020-07-21,Setor dos Funcionários,50,Centro Oeste
2020-07-22,Setor dos Funcionários,50,Centro Oeste
2020-07-23,Setor dos Funcionários,50,Centro Oeste
2020-07-24,Setor dos Funcionários,50,Centro Oeste
2020-07-25,Setor dos Funcionários,50,Centro Oeste
2020-07-27,Setor dos Funcionários,50,Centro Oeste
2020-07-28,Setor dos Funcionários,50,Centro Oeste
2020-07-29,Setor dos Funcionários,50,Centro Oeste
2020-07-30,Setor dos Funcionários,50,Centro Oeste
2020-07-31,Setor dos Funcionários,67,Centro Oeste
2020-07-01,Setor dos Funcionários,28,Centro Oeste
2020-07-02,Setor dos Funcionários,28,Centro Oeste
2020-07-03,Setor dos Funcionários,28,Centro Oeste
2020-07-04,Setor dos Funcionários,28,Centro Oeste
2020-07-06,Setor dos Funcionários,28,Centro Oeste
2020-07-07,Setor dos Funcionários,28,Centro Oeste
2020-07-08,Setor dos Funcionários,28,Centro Oeste
2020-07-09,Setor dos Funcionários,28,Centro Oeste
2020-07-10,Setor dos Funcionários,28,Centro Oeste
2020-08-25,Setor dos Funcionários,121,Centro Oeste
2020-08-26,Setor dos Funcionários,121,Centro Oeste
2020-08-27,Setor dos Funcionários,121,Centro Oeste
2020-08-28,Setor dos Funcionários,121,Centro Oeste
2020-08-31,Setor dos Funcionários,131,Centro Oeste
2020-08-01,Setor dos Funcionários,67,Centro Oeste
2020-08-02,Setor dos Funcionários,67,Centro Oeste
2020-08-03,Setor dos Funcionários,67,Centro Oeste
2020-08-04,Setor dos Funcionários,73,Centro Oeste
2020-08-05,Setor dos Funcionários,73,Centro Oeste
2020-08-06,Setor dos Funcionários,73,Centro Oeste
2020-08-07,Setor dos Funcionários,73,Centro Oeste
2020-08-08,Setor dos Funcionários,86,Centro Oeste
2020-08-09,Setor dos Funcionários,86,Centro Oeste
2020-08-10,Setor dos Funcionários,86,Centro Oeste
2020-08-11,Setor dos Funcionários,86,Centro Oeste
2020-08-12,Setor dos Funcionários,101,Centro Oeste
2020-08-13,Setor dos Funcionários,101,Centro Oeste
2020-08-14,Setor dos Funcionários,101,Centro Oeste
2020-08-17,Setor dos Funcionários,112,Centro Oeste
2020-08-18,Setor dos Funcionários,112,Centro Oeste
2020-08-19,Setor dos Funcionários,112,Centro Oeste
2020-08-20,Setor dos Funcionários,121,Centro Oeste
2020-08-21,Setor dos Funcionários,121,Centro Oeste
2020-08-22,Setor dos Funcionários,121,Centro Oeste
2020-08-23,Setor dos Funcionários,121,Centro Oeste
2020-08-24,Setor dos Funcionários,121,Centro Oeste
2020-09-01,Setor dos Funcionários,143,Centro Oeste
2020-09-02,Setor dos Funcionários,143,Centro Oeste
2020-09-03,Setor dos Funcionários,143,Centro Oeste
2020-09-04,Setor dos Funcionários,142,Centro Oeste
2020-09-05,Setor dos Funcionários,142,Centro Oeste
2020-09-06,Setor dos Funcionários,149,Centro Oeste
2020-09-07,Setor dos Funcionários,149,Centro Oeste
2020-09-08,Setor dos Funcionários,149,Centro Oeste
2020-09-09,Setor dos Funcionários,149,Centro Oeste
2020-09-10,Setor dos Funcionários,149,Centro Oeste
2020-09-11,Setor dos Funcionários,149,Centro Oeste
2020-09-14,Setor dos Funcionários,168,Centro Oeste
2020-09-15,Setor dos Funcionários,168,Centro Oeste
2020-09-16,Setor dos Funcionários,183,Centro Oeste
2020-09-17,Setor dos Funcionários,183,Centro Oeste
2020-06-11,Vila Finsocial,16,Noroeste
2020-06-12,Vila Finsocial,17,Noroeste
2020-06-13,Vila Finsocial,19,Noroeste
2020-06-15,Vila Finsocial,20,Noroeste
2020-06-16,Vila Finsocial,21,Noroeste
2020-06-17,Vila Finsocial,21,Noroeste
2020-06-18,Vila Finsocial,21,Noroeste
2020-06-19,Vila Finsocial,21,Noroeste
2020-06-20,Vila Finsocial,21,Noroeste
2020-06-21,Vila Finsocial,34,Noroeste
2020-06-22,Vila Finsocial,34,Noroeste
2020-06-23,Vila Finsocial,39,Noroeste
2020-06-24,Vila Finsocial,43,Noroeste
2020-06-25,Vila Finsocial,43,Noroeste
2020-06-26,Vila Finsocial,48,Noroeste
2020-06-28,Vila Finsocial,48,Noroeste
2020-06-29,Vila Finsocial,54,Noroeste
2020-06-30,Vila Finsocial,57,Noroeste
2020-07-13,Vila Finsocial,64,Noroeste
2020-07-14,Vila Finsocial,64,Noroeste
2020-07-15,Vila Finsocial,64,Noroeste
2020-07-16,Vila Finsocial,89,Noroeste
2020-07-17,Vila Finsocial,94,Noroeste
2020-07-18,Vila Finsocial,94,Noroeste
2020-07-19,Vila Finsocial,94,Noroeste
2020-07-20,Vila Finsocial,102,Noroeste
2020-07-21,Vila Finsocial,102,Noroeste
2020-07-22,Vila Finsocial,104,Noroeste
2020-07-23,Vila Finsocial,104,Noroeste
2020-07-24,Vila Finsocial,104,Noroeste
2020-07-25,Vila Finsocial,104,Noroeste
2020-07-27,Vila Finsocial,104,Noroeste
2020-07-28,Vila Finsocial,104,Noroeste
2020-07-29,Vila Finsocial,104,Noroeste
2020-07-30,Vila Finsocial,104,Noroeste
2020-07-31,Vila Finsocial,148,Noroeste
2020-07-01,Vila Finsocial,57,Noroeste
2020-07-02,Vila Finsocial,64,Noroeste
2020-07-03,Vila Finsocial,64,Noroeste
2020-07-04,Vila Finsocial,64,Noroeste
2020-07-06,Vila Finsocial,64,Noroeste
2020-07-07,Vila Finsocial,64,Noroeste
2020-07-08,Vila Finsocial,64,Noroeste
2020-07-09,Vila Finsocial,64,Noroeste
2020-07-10,Vila Finsocial,64,Noroeste
2020-08-25,Vila Finsocial,283,Noroeste
2020-08-26,Vila Finsocial,283,Noroeste
2020-08-27,Vila Finsocial,283,Noroeste
2020-08-28,Vila Finsocial,283,Noroeste
2020-08-31,Vila Finsocial,363,Noroeste
2020-08-01,Vila Finsocial,148,Noroeste
2020-08-02,Vila Finsocial,148,Noroeste
2020-08-03,Vila Finsocial,148,Noroeste
2020-08-04,Vila Finsocial,193,Noroeste
2020-08-05,Vila Finsocial,193,Noroeste
2020-08-06,Vila Finsocial,193,Noroeste
2020-08-07,Vila Finsocial,193,Noroeste
2020-08-08,Vila Finsocial,221,Noroeste
2020-08-09,Vila Finsocial,221,Noroeste
2020-08-10,Vila Finsocial,221,Noroeste
2020-08-11,Vila Finsocial,221,Noroeste
2020-08-12,Vila Finsocial,235,Noroeste
2020-08-13,Vila Finsocial,235,Noroeste
2020-08-14,Vila Finsocial,235,Noroeste
2020-08-17,Vila Finsocial,262,Noroeste
2020-08-18,Vila Finsocial,262,Noroeste
2020-08-19,Vila Finsocial,262,Noroeste
2020-08-20,Vila Finsocial,283,Noroeste
2020-08-21,Vila Finsocial,283,Noroeste
2020-08-22,Vila Finsocial,283,Noroeste
2020-08-23,Vila Finsocial,283,Noroeste
